"data_id","none_ps_min","none_ps_max","deterministic_truncation_ps_min","deterministic_truncation_ps_max","adaptive_truncation_ps_min","adaptive_truncation_ps_max","isotonic_regression_ps_min","isotonic_regression_ps_max"
"56a813acccac41519bdf076ad501fee1",0.002779311966151,0.997145473957062,0.114446644838088,0.885553355161912,0.002779311966151,0.997145473957062,0,1
"7b12b010fadd4f729347b85742bb0f71",0.00266618351452053,0.997567057609558,0.114446644838088,0.885553355161912,0.00266618351452053,0.997567057609558,0,1
"815de7344f5e4a1a8660044ac23225ec",0.0250072553753853,0.870771884918213,0.114446644838088,0.870771884918213,0.126840440498624,0.870771884918213,0,1
"236260d9276749688d3e41ddd4b4ad30",0.318252503871918,0.573998749256134,0.318252503871918,0.573998749256134,0.482369534602909,0.517630465397091,0.467806841046278,0.5
"3eee4507bc5a4623b9bfd2de1de07652",0.00386805506423116,0.996544778347015,0.114446644838088,0.885553355161912,0.00386805506423116,0.996544778347015,0,1
"917c9b91883d43b691d62052b47b80d3",0.00338046252727509,0.996639251708984,0.114446644838088,0.885553355161912,0.00338046252727509,0.996639251708984,0,1
"cb3c7fbe59054dd9be568df0a1103736",0.00464692478999496,0.997194409370422,0.114446644838088,0.885553355161912,0.00464692478999496,0.997194409370422,0,1
"c7743151d21348c2833ffdbdad0421cd",0.00429103104397655,0.98185133934021,0.114446644838088,0.885553355161912,0.00429103104397655,0.98185133934021,0,1
"af99d7cf68104777b8ad83184ebee3ba",0.00226966198533773,0.991276025772095,0.114446644838088,0.885553355161912,0.00226966198533773,0.991276025772095,0,1
"4c8cf81dc73b442cbe2fcadd96e5b2a7",0.00158395722974092,0.998143076896667,0.114446644838088,0.885553355161912,0.00158395722974092,0.998143076896667,0,1
"c761747ecf3e48eb92a61f300297107f",0.00843185745179653,0.986525893211365,0.114446644838088,0.885553355161912,0.00843185745179653,0.986525893211365,0,0.997191011235955
"f8baa54f4695485bae62d8cbb29bee13",0.0116589982062578,0.985926747322083,0.114446644838088,0.885553355161912,0.0116589982062578,0.985926747322083,0,1
"b89f98e8ed38487683084e233d87b02d",0.0076896813698113,0.992885410785675,0.114446644838088,0.885553355161912,0.0130050702186898,0.98699492978131,0,1
"fefdc0723b144986a45d965606f8ac11",0.00600824970752001,0.989388406276703,0.114446644838088,0.885553355161912,0.00600824970752001,0.989388406276703,0,1
"ec09fd968f08470cb3c4d913c8cfcd31",0.00259274453856051,0.991915345191956,0.114446644838088,0.885553355161912,0.00259274453856051,0.991915345191956,0,1
"2ccb195f22bd45b29ae67a5f56abc208",0.00750329857692122,0.999138355255127,0.114446644838088,0.885553355161912,0.00750329857692122,0.999138355255127,0,1
"2203f5992076437d86c924740d06ef0c",0.0099119758233428,0.970484495162964,0.114446644838088,0.885553355161912,0.0106480215621808,0.970484495162964,0.00118203309692671,1
"3abd310902a7454d8fe7140bd3d936a3",0.00463725253939629,0.940885424613953,0.114446644838088,0.885553355161912,0.00560701302633286,0.940885424613953,0.00263852242744063,1
"0dd6d6920a424dc7924a97aadea46bc3",0.00340827973559499,0.991685390472412,0.114446644838088,0.885553355161912,0.00340827973559499,0.991685390472412,0,1
"3a8691f43ac040cbb5adf7acb54cd527",0.00214752834290266,0.994025826454163,0.114446644838088,0.885553355161912,0.00214752834290266,0.994025826454163,0,1
"199dc9f872004505a3b589dabf369de3",0.0230536367744207,0.502314388751984,0.114446644838088,0.502314388751984,0.0230536367744207,0.502314388751984,0,0.442857142857143
"660845b0bb144a8294fdc8aa12d0e8a2",0.284498929977417,0.634764671325684,0.284498929977417,0.634764671325684,0.435542433459551,0.564457566540449,0.430939226519337,1
"cb6d6ca1b1e340e68d31dbb4607b3392",0.0341492593288422,0.58688360452652,0.114446644838088,0.58688360452652,0.0341492593288422,0.58688360452652,0.0109289617486339,0.444444444444444
"9b464dc2f97940a38d8b2d8b72e273a2",0.115942798554897,0.593273282051086,0.115942798554897,0.593273282051086,0.115942798554897,0.593273282051086,0,0.5
"3fa26f6ce6c44c8aad6f16b3920306be",0.16477832198143,0.681772410869598,0.16477832198143,0.681772410869598,0.16477832198143,0.681772410869598,0,1
"7d9d74821f4d46659eabf33cde57dc8a",0.305053234100342,0.638801276683807,0.305053234100342,0.638801276683807,0.305053234100342,0.638801276683807,0,1
"4a500aec3b3346548e1ba49a7a9bb9d2",0.00240555219352245,0.988658249378204,0.114446644838088,0.885553355161912,0.00240555219352245,0.988658249378204,0,1
"a2aeaaa353aa40a49e91746549755cc3",0.00238719582557678,0.9942706823349,0.114446644838088,0.885553355161912,0.00238719582557678,0.9942706823349,0,1
"d290bee7b61846c88cd70005c9d6a600",0.00224282429553568,0.980462312698364,0.114446644838088,0.885553355161912,0.00224282429553568,0.980462312698364,0,1
